date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:39	1556/1556	---M--	200	added ('OK')	image/gif	date:Wed,%2023%20Mar%202005%2016:48:26%20GMT	http://www.bop.gov/webimages/bgimages/printfriendly.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/bgimages/printfriendly.gif	(from )
13:24:45	958/958	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:32%20GMT	http://www.bop.gov/webimages/leftnav/top_pipes.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/leftnav/top_pipes.gif	(from )
13:24:47	636/636	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:32%20GMT	http://www.bop.gov/webimages/leftnav/subject_inmate_locator.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/leftnav/subject_inmate_locator.gif	(from )
13:24:52	8499/8499	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Oct%202004%2018:47:31%20GMT	http://www.bop.gov/webimages/leftnav/left_repeat.jpg	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/leftnav/left_repeat.jpg	(from )
13:24:53	53/53	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:39%20GMT	http://www.bop.gov/webimages/public/arrow.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/arrow.gif	(from )
13:24:57	28180/-1	---M--	200	added ('OK')	text/html	date:Mon,%2019%20May%202008%2017:23:16%20GMT	http://www.bop.gov/inmate_locator/background.jsp	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/inmate_locator/background.html	(from )
13:24:57	27761/-1	---M--	200	added ('OK')	text/html	date:Mon,%2019%20May%202008%2017:23:17%20GMT	http://www.bop.gov/inmate_locator/business.jsp	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/inmate_locator/business.html	(from )
13:24:59	28812/-1	---M--	200	added ('OK')	text/html	date:Mon,%2019%20May%202008%2017:23:18%20GMT	http://www.bop.gov/inmate_locator/special.jsp	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/inmate_locator/special.html	(from )
13:24:59	30794/-1	---M--	200	added ('OK')	text/html	date:Mon,%2019%20May%202008%2017:23:14%20GMT	http://www.bop.gov/inmate_locator/who.jsp	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/inmate_locator/who.html	(from )
13:25:02	32104/-1	---M--	200	added ('OK')	text/html	date:Mon,%2019%20May%202008%2017:23:19%20GMT	http://www.bop.gov/inmate_locator/procedures.jsp	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/inmate_locator/procedures.html	(from )
13:25:04	27550/-1	---M--	200	added ('OK')	text/html	date:Mon,%2019%20May%202008%2017:23:22%20GMT	http://www.bop.gov/inmate_locator/conjugal.jsp	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/inmate_locator/conjugal.html	(from )
13:25:05	28777/-1	---M--	200	added ('OK')	text/html	date:Mon,%2019%20May%202008%2017:23:24%20GMT	http://www.bop.gov/inmate_locator/inmates_b4_1982.jsp	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/inmate_locator/inmates_b4_1982.html	(from )
13:25:09	28551/-1	---M--	200	added ('OK')	text/html	date:Mon,%2019%20May%202008%2017:23:26%20GMT	http://www.bop.gov/inmate_locator/inmate_differences.jsp	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/inmate_locator/inmate_differences.html	(from )
13:25:13	217/217	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:31%20GMT	http://www.bop.gov/webimages/leftnav/left_chip.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/leftnav/left_chip.gif	(from )
13:25:17	297/297	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:31%20GMT	http://www.bop.gov/webimages/leftnav/left_curve.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/leftnav/left_curve.gif	(from )
13:25:19	121/121	---M--	200	added ('OK')	image/gif	date:Wed,%2023%20Mar%202005%2016:48:26%20GMT	http://www.bop.gov/webimages/bgimages/printer.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/bgimages/printer.gif	(from )
13:25:22	117/117	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:31%20GMT	http://www.bop.gov/webimages/leftnav/Wspace.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/leftnav/Wspace.gif	(from )
13:25:25	1873/1873	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Oct%202004%2018:47:32%20GMT	http://www.bop.gov/webimages/leftnav/newwin_tan_top.jpg	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/leftnav/newwin_tan_top.jpg	(from )
13:25:26	452/452	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Oct%202004%2018:47:32%20GMT	http://www.bop.gov/webimages/leftnav/newwin_tan_bot.jpg	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/leftnav/newwin_tan_bot.jpg	(from )
13:25:28	1551/1551	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:40%20GMT	http://www.bop.gov/webimages/public/banners/greybar_page_title.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/banners/greybar_page_title.gif	(from )
13:25:38	845/845	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:41%20GMT	http://www.bop.gov/webimages/public/banners/title_locator.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/banners/title_locator.gif	(from http://www.bop.gov/inmate_locator/visiting.jsp)
13:25:41	24299/24299	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202005%2016:48:21%20GMT	http://www.bop.gov/webimages/bgimages/inmate_locator/faded_map.jpg	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/bgimages/inmate_locator/faded_map.jpg	(from http://www.bop.gov/inmate_locator/visiting.jsp)
